id,target
290611,0
290617,0
290618,0
290620,0
290623,0
290624,0
290625,0
290627,0
290632,0
290633,0
290634,1
290637,1
290638,1
290640,0
290642,0
290645,0
290646,0
290649,0
290651,1
290652,0
290656,0
290657,0
290659,0
290661,0
290663,0
290668,1
290671,1
290673,0
290676,0
290678,0
290679,0
290681,0
290682,0
290685,0
290686,0
290688,0
290689,1
290691,0
290693,0
290694,0
290695,0
290698,1
290705,0
290706,0
290707,0
290710,0
290711,0
290716,0
290718,0
290721,0
290722,0
290723,0
290731,0
290739,0
290741,0
290745,1
290753,1
290755,1
290759,0
290760,0
290761,0
290762,0
290763,0
290766,0
290769,1
290771,0
290774,0
290775,0
290777,0
290778,0
290779,1
290789,1
290790,0
290791,0
290794,0
290796,0
290797,0
290798,0
290799,0
290801,0
290803,0
290804,0
290809,1
290810,0
290811,1
290813,1
290814,0
290815,0
290820,0
290822,1
290823,0
290824,0
290826,0
290830,0
290831,0
290833,0
290834,0
290837,1
290839,0
290842,0
290846,0
290847,0
290848,0
290851,1
290852,0
290860,0
290864,0
290866,0
290867,0
290870,0
290872,0
290876,0
290878,0
290881,1
290882,1
290883,1
290884,0
290885,1
290888,1
290894,0
290895,0
290899,0
290901,0
290904,0
290906,0
290911,0
290916,0
290917,0
290918,0
290921,0
290922,1
290923,1
290924,1
290925,0
290927,1
290931,0
290934,1
290937,1
290940,0
290941,0
290943,0
290946,0
290947,0
290949,0
290951,0
290952,0
290953,0
290955,0
290958,0
290960,0
290962,0
290964,0
290966,0
290969,0
290970,0
290971,0
290973,1
290976,0
290977,0
290978,1
290979,0
290980,0
290981,0
290982,0
290983,1
290986,0
290987,1
290989,1
290992,0
290994,0
290998,0
291001,0
291002,0
291004,0
291006,0
291007,0
291010,0
291012,0
291013,0
291016,0
291017,0
291018,0
291019,0
291022,0
291026,0
291027,0
291031,1
291036,0
291038,0
291040,1
291042,0
291047,0
291049,1
291050,0
291051,0
291052,0
291053,1
291056,0
291057,0
291059,0
291061,1
291062,0
291068,0
291069,0
291070,0
291072,1
291083,0
291084,0
291086,0
291087,0
291089,0
291091,0
291092,0
291095,0
291096,0
291099,0
291101,0
291102,0
291105,0
291106,0
291107,1
291108,0
291109,0
291110,0
291114,0
291116,0
291118,1
291119,0
291120,0
291124,0
291128,0
291132,0
291133,0
291134,0
291135,0
291136,0
291137,0
291138,0
291139,0
291143,0
291145,0
291146,0
291148,1
291152,0
291153,0
291156,0
291161,0
291163,1
291164,0
291165,1
291166,0
291167,0
291169,0
291170,0
291171,0
291173,1
291174,0
291181,0
291182,1
291183,0
291184,0
291185,1
291188,0
291190,0
291191,0
291193,0
291195,0
291200,0
291211,0
291212,0
291215,0
291221,0
291223,0
291224,1
291225,0
291226,0
291228,0
291230,1
291231,1
291233,1
291234,0
291237,0
291240,0
291242,0
291243,1
291247,0
291250,1
291252,0
291255,0
291257,0
291258,0
291263,0
291264,0
291265,0
291266,0
291268,0
291269,0
291270,0
291272,1
291273,0
291274,0
291277,0
291278,0
291279,0
291283,0
291284,0
291286,0
291287,0
291288,1
291294,0
291297,0
291301,0
291303,0
291304,0
291305,0
291306,0
291313,0
291314,0
291327,1
291328,0
291329,0
291330,0
291331,0
291333,1
291335,0
291342,0
291343,0
291344,0
291346,0
291349,1
291350,1
291353,0
291355,0
291357,1
291359,0
291361,1
291362,0
291364,0
291367,0
291368,0
291369,0
291371,0
291372,0
291377,0
291378,0
291386,1
291388,0
291390,0
291395,0
291399,0
291402,1
291403,1
291405,0
291412,0
291413,0
291415,0
291417,0
291418,0
291419,0
291421,0
291432,0
291433,0
291434,0
291436,0
291440,0
291442,0
291446,0
291453,0
291457,0
291458,1
291459,1
291462,1
291465,1
291468,0
291469,0
291470,0
291471,0
291476,0
291477,0
291480,0
291481,0
291482,1
291485,0
291486,0
291487,1
291488,0
291491,0
291492,0
291493,0
291494,0
291499,0
291501,1
291505,0
291507,0
291509,0
291512,1
291513,0
291515,0
291516,1
291517,0
291519,0
291520,0
291521,0
291522,0
291523,1
291528,1
291529,0
291531,1
291534,0
291536,0
291538,1
291539,0
291540,0
291544,0
291545,1
291552,0
291555,0
291562,1
291563,0
291564,0
291565,0
291571,1
291572,0
291577,0
291581,0
291582,0
291584,0
291588,1
291591,0
291593,0
291594,1
291598,0
291599,0
291600,1
291602,0
291607,0
291609,0
291613,0
291614,0
291616,0
291618,0
291622,0
291623,0
291626,0
291630,0
291631,0
291634,0
291638,0
291639,0
291641,0
291644,0
291647,0
291648,0
291649,0
291651,1
291659,0
291663,0
291666,1
291671,1
291672,0
291681,0
291684,0
291685,0
291688,0
291691,0
291696,1
291699,0
291701,0
291702,0
291704,1
291708,0
291712,0
291713,1
291714,0
291717,0
291722,1
291726,0
291727,0
291728,0
291737,1
291741,0
291746,0
291747,0
291749,0
291751,0
291752,0
291753,0
291756,1
291759,0
291764,0
291770,1
291771,0
291774,0
291775,0
291781,0
291783,0
291786,0
291788,0
291789,0
291791,0
291796,0
291798,1
291799,0
291801,0
291807,0
291808,0
291809,0
291811,0
291812,0
291815,0
291818,0
291821,1
291823,0
291824,0
291826,1
291827,0
291828,0
291831,0
291832,1
291834,1
291836,0
291842,1
291847,0
291852,1
291859,0
291862,0
291864,0
291865,0
291866,0
291867,0
291875,1
291876,0
291883,0
291885,0
291888,1
291891,0
291895,0
291899,0
291901,0
291902,0
291903,0
291905,0
291911,0
291913,0
291914,0
291915,0
291919,0
291920,0
291923,1
291924,0
291933,0
291934,0
291935,0
291937,0
291938,0
291940,0
291941,0
291943,1
291948,0
291949,0
291951,1
291952,0
291954,1
291955,0
291958,1
291966,0
291969,0
291970,0
291973,0
291976,0
291978,0
291979,0
291982,0
291988,0
291989,0
291991,0
291992,1
291994,0
291995,0
291996,0
292001,1
292002,0
292005,0
292009,0
292010,0
292012,1
292016,0
292020,0
292022,1
292023,0
292025,0
292037,0
292040,0
292042,0
292043,1
292044,0
292046,1
292050,0
292053,0
292055,1
292056,0
292059,0
292061,0
292062,0
292065,0
292068,0
292070,0
292073,0
292077,1
292079,1
292084,0
292085,0
292086,0
292088,0
292089,0
292090,0
292093,0
292094,0
292096,0
292101,0
292104,0
292105,1
292109,0
292111,0
292114,1
292115,0
292117,0
292118,1
292125,1
292126,0
292127,1
292128,1
292129,0
292134,0
292135,0
292138,0
292139,0
292140,0
292145,0
292146,0
292149,0
292153,0
292154,1
292157,0
292160,0
292161,0
292162,0
292164,0
292165,0
292166,0
292168,0
292170,0
292171,0
292172,0
292173,1
292176,1
292178,1
292179,0
292183,0
292184,0
292189,1
292190,0
292192,0
292197,0
292199,0
292201,0
292202,0
292207,0
292208,0
292212,0
292214,0
292216,0
292220,0
292222,0
292224,0
292225,1
292226,0
292228,0
292230,0
292231,0
292234,1
292236,0
292242,0
292243,0
292244,0
292245,0
292246,1
292251,0
292255,0
292257,0
292259,0
292260,0
292261,0
292264,1
292267,1
292269,0
292270,0
292272,1
292273,1
292274,0
292282,0
292284,1
292285,0
292289,0
292294,0
292295,0
292297,0
292298,1
292299,1
292309,1
292310,0
292311,0
292312,0
292313,0
292314,1
292315,0
292316,0
292318,0
292320,1
292321,0
292322,1
292328,1
292330,1
292331,0
292332,0
292333,1
292337,1
292338,0
292340,0
292341,0
292345,0
292346,0
292347,0
292348,0
292350,0
292352,0
292357,0
292358,0
292360,0
292364,0
292365,0
292366,0
292371,0
292372,0
292373,0
292374,0
292381,0
292383,0
292385,1
292390,0
292391,0
292397,0
292403,0
292404,0
292405,0
292406,0
292407,0
292409,0
292410,0
292411,0
292412,0
292416,0
292419,1
292420,1
292422,1
292423,0
292426,0
292427,0
292434,0
292435,1
292436,0
292437,0
292440,0
292441,0
292444,0
292449,0
292450,1
292451,0
292453,0
292456,0
292459,0
292460,1
292461,0
292464,0
292470,0
292472,1
292474,0
292475,0
292476,0
292484,1
292486,0
292489,1
292490,0
292493,1
292499,0
292500,1
292503,0
292507,0
292508,1
292509,0
292510,1
292511,0
292514,0
292515,0
292519,0
292522,0
292523,0
292525,0
292526,0
292529,0
292530,0
292533,0
292535,0
292536,0
292537,0
292538,0
292540,0
292544,0
292545,0
292557,0
292559,0
292560,0
292561,0
292562,1
292565,1
292566,1
292568,0
292571,0
292575,0
292577,0
292589,1
292590,0
292592,1
292596,0
292597,0
292599,0
292601,1
292603,1
292604,0
292607,0
292608,0
292616,0
292617,0
292619,0
292621,0
292623,0
292632,0
292633,0
292634,0
292635,0
292636,0
292637,0
292638,0
292639,0
292640,0
292641,1
292644,0
292651,0
292652,0
292653,0
292656,1
292657,0
292666,0
292668,0
292669,1
292670,1
292672,0
292673,0
292676,0
292677,0
292683,0
292684,0
292685,0
292687,1
292688,0
292689,0
292691,1
292693,0
292695,0
292699,1
292701,0
292702,0
292707,0
292711,0
292712,0
292714,0
292716,0
292720,1
292724,0
292733,0
292739,1
292740,1
292742,0
292743,0
292746,1
292748,1
292753,0
292754,0
292757,0
292759,0
292761,0
292764,0
292767,0
292769,0
292770,0
292771,0
292773,0
292779,0
292780,0
292781,0
292782,0
292783,0
292784,0
292785,0
292787,0
292789,0
292792,0
292797,0
292804,0
292805,0
292806,0
292807,0
292810,0
292811,0
292813,0
292825,0
292826,0
292828,0
292829,0
292830,0
292834,0
292836,0
292837,0
292839,1
292841,0
292844,1
292845,0
292846,1
292848,0
292849,0
292853,0
292857,1
292859,0
292861,0
292862,0
292863,0
292864,1
292865,0
292867,0
292868,0
292869,0
292870,0
292873,1
292881,1
292883,0
292884,1
292886,0
292888,0
292889,0
292893,0
292896,0
292903,0
292905,0
292910,0
292911,0
292913,0
292914,0
292918,0
292925,0
292928,0
292929,0
292931,0
292933,0
292934,0
292937,0
292940,0
292943,1
292944,0
292946,0
292951,0
292959,0
292964,0
292965,0
292966,0
292973,0
292974,0
292976,1
292977,1
292978,0
292979,1
292982,0
292986,0
292989,0
292992,0
292993,0
292995,0
292999,0
293001,0
293002,0
293004,0
293005,0
293008,0
293013,0
293014,0
293022,1
293023,0
293024,0
293029,0
293031,0
293032,0
293033,0
293034,0
293036,0
293037,0
293040,0
293041,0
293043,0
293044,1
293046,1
293049,0
293051,0
293054,0
293055,0
293057,1
293061,0
293062,0
293063,0
293068,1
293078,0
293083,0
293085,0
293089,0
293090,0
293091,1
293094,0
293098,0
293100,0
293101,0
293106,0
293107,0
293112,0
293116,0
293119,0
293120,0
293121,1
293123,0
293124,1
293126,0
293127,1
293129,0
293130,0
293132,0
293135,0
293137,0
293138,0
293141,0
293143,0
293144,0
293145,1
293146,0
293150,0
293151,0
293152,0
293153,0
293155,0
293156,0
293159,0
293161,0
293162,1
293163,0
293164,1
293167,0
293170,1
293172,1
293173,0
293177,0
293178,0
293179,0
293187,0
293189,0
293193,1
293195,0
293197,0
293202,0
293203,0
293206,1
293207,0
293208,1
293210,0
293211,0
293212,0
293214,1
293216,0
293219,0
293222,1
293223,1
293224,0
293226,0
293229,0
293234,0
293235,0
293239,0
293241,0
293242,0
293244,1
293247,0
293248,0
293249,1
293252,0
293255,0
293256,0
293258,0
293264,1
293271,0
293273,0
293275,0
293281,0
293283,1
293288,0
293290,1
293294,1
293295,0
293296,1
293299,1
293306,0
293307,0
293314,0
293318,1
293320,0
293321,0
293323,0
293324,0
293325,1
293327,1
293328,0
293331,0
293332,0
293334,0
293339,0
293341,1
293343,0
293344,0
293347,0
293348,0
293350,0
293355,1
293359,0
293360,0
293361,0
293363,0
293366,0
293367,0
293370,0
293380,0
293382,0
293385,0
293386,0
293388,0
293389,1
293394,0
293395,1
293399,0
293400,1
293407,0
293409,0
293412,0
293416,0
293419,0
293421,1
293425,0
293426,0
293431,0
293437,0
293442,0
293443,1
293444,0
293447,0
293449,1
293451,0
293453,1
293455,0
293456,0
293463,1
293469,0
293472,0
293475,1
293480,0
293488,0
293491,0
293496,1
293497,1
293498,0
293500,0
293502,0
293505,1
293509,1
293512,0
293513,0
293514,0
293515,0
293516,0
293518,1
293519,1
293526,1
293527,0
293530,0
293533,0
293534,1
293536,1
293539,0
293541,0
293543,0
293549,0
293558,0
293559,0
293561,1
293562,0
293567,0
293570,0
293572,0
293573,0
293574,1
293580,0
293585,1
293588,0
293593,1
293594,1
293595,0
293600,0
293601,1
293603,0
293606,0
293608,0
293609,0
293612,0
293615,1
293617,0
293620,0
293623,0
293626,0
293628,1
293630,0
293633,0
293634,0
293635,0
293636,0
293640,0
293641,0
293642,0
293646,0
293653,0
293655,0
293656,0
293657,1
293658,0
293665,1
293670,0
293679,0
293682,1
293684,0
293686,1
293690,0
293693,0
293699,1
293700,1
293701,1
293704,0
293705,1
293706,0
293707,1
293708,0
293709,0
293711,0
293719,0
293723,0
293724,0
293725,0
293727,1
293729,1
293730,0
293734,0
293738,0
293740,0
293741,0
293743,0
293747,0
293748,0
293752,0
293759,0
293760,0
293763,0
293768,0
293769,0
293771,0
293772,1
293775,0
293776,0
293779,0
293783,0
293786,0
293789,0
293790,1
293791,0
293797,1
293800,0
293804,0
293805,0
293806,1
293807,1
293812,1
293815,0
293821,0
293822,0
293824,0
293826,1
293828,0
293829,1
293830,0
293838,0
293841,0
293843,0
293846,1
293848,0
293852,0
293855,1
293858,1
293871,0
293872,0
293874,1
293875,0
293876,0
293878,1
293882,0
293883,0
293891,0
293894,0
293899,0
293900,0
293901,0
293902,0
293905,0
293906,1
293907,0
293910,0
293913,0
293914,0
293916,0
293924,0
293927,0
293928,0
293930,1
293933,0
293935,0
293936,0
293937,1
293941,0
293942,0
293943,1
293948,0
293949,0
293951,0
293957,0
293958,0
293959,1
293960,0
293964,1
293966,0
293967,0
293971,1
293974,1
293977,0
293979,0
293987,0
293990,1
293994,0
293999,0
294003,0
294004,0
294005,0
294010,0
294012,0
294014,1
294018,0
294020,0
294024,0
294026,0
294027,0
294028,0
294030,1
294032,1
294033,0
294034,0
294035,0
294036,0
294041,0
294045,0
294047,0
294049,0
294050,0
294051,1
294054,0
294055,1
294058,1
294059,1
294060,0
294061,0
294063,0
294064,0
294066,0
294073,0
294075,0
294076,0
294077,0
294081,1
294085,0
294089,0
294091,0
294092,0
294094,0
294097,0
294098,0
294099,0
294102,0
294113,0
294114,0
294118,0
294126,0
294127,1
294128,1
294130,0
294131,0
294136,0
294138,0
294141,0
294147,1
294148,0
294152,0
294153,1
294155,0
294163,0
294164,0
294165,0
294173,1
294174,0
294175,0
294178,0
294188,0
294189,0
294190,0
294193,0
294195,0
294202,0
294203,1
294204,0
294205,0
294209,0
294211,1
294212,1
294218,0
294220,0
294222,0
294230,0
294233,1
294237,0
294238,0
294245,0
294249,0
294251,1
294256,0
294257,1
294260,0
294261,1
294262,0
294263,0
294264,0
294265,1
294266,0
294267,0
294268,0
294269,0
294270,0
294271,1
294278,0
294279,0
294281,1
294282,0
294283,0
294287,0
294288,1
294289,0
294292,0
294293,0
294294,0
294295,0
294296,1
294297,0
294303,0
294304,1
294307,0
294309,0
294311,0
294313,0
294318,0
294323,1
294329,0
294331,0
294334,0
294336,0
294337,0
294338,0
294340,0
294345,1
294346,0
294350,0
294351,0
294352,0
294353,0
294358,0
294359,0
294363,0
294364,0
294365,0
294366,1
294368,0
294369,1
294370,1
294373,1
294375,0
294377,0
294378,0
294380,0
294381,0
294382,0
294384,0
294385,0
294388,0
294392,0
294393,0
294395,0
294400,0
294401,1
294403,0
294405,1
294406,0
294407,0
294409,1
294410,1
294412,0
294413,0
294416,0
294421,0
294424,0
294426,1
294427,0
294429,1
294430,0
294433,0
294434,0
294435,0
294440,0
294442,1
294443,0
294444,1
294446,0
294449,0
294454,0
294457,1
294461,0
294466,1
294467,0
294472,0
294473,0
294475,1
294477,0
294478,0
294479,0
294481,0
294482,0
294483,1
294484,0
294485,0
294486,0
294488,1
294489,0
294490,0
294491,0
294493,1
294494,0
294497,1
294498,0
294499,0
294500,0
294502,0
294505,0
294507,0
294516,1
294521,0
294522,0
294523,0
294526,0
294531,0
294540,0
294541,1
294544,0
294546,0
294549,1
294551,0
294552,0
294557,0
294558,0
294559,1
294560,1
294562,0
294563,0
294564,0
294565,0
294567,0
294573,0
294574,0
294578,0
294581,0
294583,0
294584,0
294585,0
294586,0
294587,0
294589,0
294591,0
294594,1
294600,0
294602,0
294603,0
294606,0
294607,0
294609,0
294610,0
294611,1
294614,0
294615,1
294617,0
294619,0
294621,0
294622,1
294627,0
294629,0
294631,1
294633,0
294635,0
294636,0
294639,1
294640,0
294644,0
294645,0
294646,0
294648,0
294649,1
294654,0
294657,0
294658,0
294660,1
294661,0
294664,0
294666,0
294668,0
294671,1
294673,0
294674,0
294675,1
294684,0
294685,0
294688,0
294689,0
294695,0
294696,0
294697,0
294700,0
294703,0
294704,1
294705,0
294707,0
294708,1
294711,0
294715,0
294722,0
294723,1
294725,0
294732,1
294733,0
294737,0
294741,0
294742,1
294744,0
294751,0
294752,1
294754,0
294758,0
294763,0
294764,0
294765,1
294766,0
294768,0
294769,0
294770,0
294782,1
294784,0
294787,1
294794,0
294803,0
294804,0
294805,0
294807,0
294809,1
294810,0
294811,0
294817,0
294818,0
294820,0
294823,0
294825,0
294829,0
294830,0
294833,1
294837,0
294838,0
294840,0
294847,0
294852,0
294860,0
294863,0
294870,1
294871,0
294872,0
294873,0
294874,1
294875,0
294877,0
294879,1
294881,1
294882,0
294891,1
294892,0
294894,0
294896,0
294897,0
294898,0
294901,0
294903,0
294905,0
294907,0
294908,1
294912,1
294914,0
294915,0
294917,0
294919,0
294921,1
294922,0
294924,0
294925,0
294927,0
294928,1
294929,0
294931,0
294933,0
294934,0
294936,0
294940,0
294941,0
294946,0
294948,0
294949,1
294951,1
294955,0
294956,0
294957,0
294958,0
294962,1
294964,1
294965,0
294967,0
294969,1
294971,0
294973,1
294975,0
294978,0
294979,0
294983,0
294984,0
294986,0
294988,0
294991,0
294994,0
294997,0
295001,0
295002,0
295003,0
295004,0
295006,1
295008,0
295009,0
295012,0
295015,0
295016,0
295021,0
295023,0
295024,0
295025,0
295029,1
295030,0
295031,0
295032,0
295035,0
295039,0
295042,0
295043,1
295045,0
295049,0
295052,0
295056,1
295057,1
295059,0
295062,1
295071,0
295077,0
295079,0
295082,0
295083,1
295087,0
295094,0
295095,0
295096,0
295098,0
295099,0
295100,0
295107,0
295108,0
295109,0
295110,1
295113,0
295114,0
295116,0
295117,1
295118,0
295119,1
295122,0
295124,0
295125,0
295128,1
295134,0
295137,1
295138,0
295144,1
295148,0
295149,0
295150,0
295151,0
295153,0
295155,0
295157,1
295158,0
295159,1
295164,0
295165,0
295166,0
295167,0
295168,0
295170,0
295172,0
295174,0
295176,0
295179,1
295181,0
295183,0
295188,1
295192,0
295193,0
295194,0
295196,0
295198,0
295201,0
295215,0
295224,0
295226,0
295227,0
295228,0
295232,0
295233,0
295239,0
295242,0
295243,0
295244,0
295248,0
295249,0
295252,0
295253,1
295254,0
295256,1
295258,1
295263,1
295264,0
295265,0
295267,0
295268,0
295269,0
295270,1
295273,0
295275,0
295276,0
295277,0
295283,0
295284,0
295291,0
295292,0
295297,0
295298,1
295304,0
295310,1
295317,1
295324,1
295325,1
295332,0
295334,0
295337,0
295339,0
295340,0
295343,0
295347,0
295353,0
295355,0
295364,1
295366,0
295367,0
295368,0
295369,1
295373,0
295377,1
295381,1
295384,0
295385,0
295387,1
295389,0
295390,0
295391,1
295393,0
295395,1
295397,0
295399,0
295401,1
295402,0
295405,0
295410,0
295412,0
295413,0
295415,0
295419,0
295422,0
295423,0
295439,0
295440,0
295441,0
295442,0
295443,0
295445,0
295450,0
295452,0
295455,0
295457,1
295460,0
295461,0
295465,0
295466,0
295473,0
295474,0
295475,0
295476,0
295487,0
295490,0
295491,0
295496,0
295498,0
295499,0
295501,1
295503,0
295510,1
295511,0
295513,0
295514,0
295515,1
295517,0
295520,1
295521,0
295528,0
295530,0
295533,0
295541,0
295544,0
295546,0
295547,0
295554,0
295555,1
295557,0
295559,1
295560,0
295562,0
295563,1
295565,0
295566,0
295567,0
295568,0
295569,0
295575,0
295579,0
295580,0
295584,0
295585,0
295587,0
295589,0
295592,0
295593,1
295594,0
295595,0
295596,0
295597,0
295599,0
295604,0
295605,0
295607,1
295609,0
295611,0
295613,0
295615,1
295618,0
295619,0
295621,1
295622,0
295623,0
295628,0
295629,0
295634,0
295636,0
295637,0
295638,1
295642,1
295644,0
295646,0
295647,0
295649,0
295650,0
295655,0
295656,0
295661,0
295664,0
295665,0
295668,0
295673,0
295674,1
295675,0
295676,0
295678,0
295680,0
295681,0
295684,1
295688,0
295691,0
295693,0
295699,0
295702,0
295704,0
295707,0
295710,0
295719,0
295726,0
295727,0
295729,0
295730,0
295731,1
295733,0
295736,0
295737,0
295739,0
295744,0
295745,0
295747,0
295749,1
295757,0
295758,1
295759,0
295760,0
295764,0
295765,1
295766,1
295767,0
295769,1
295772,0
295774,0
295775,0
295777,0
295783,0
295784,0
295785,1
295789,0
295791,1
295795,1
295801,0
295807,0
295809,0
295810,0
295812,0
295815,0
295816,0
295817,0
295820,1
295827,0
295829,0
295830,1
295832,0
295836,0
295840,0
295841,1
295842,0
295843,0
295845,0
295847,0
295850,0
295851,0
295852,0
295857,0
295859,0
295862,0
295866,0
295868,1
295874,0
295876,1
295877,0
295878,0
295879,0
295880,1
295881,0
295884,0
295886,0
295887,1
295889,1
295892,0
295893,0
295895,0
295898,0
295905,0
295907,0
295908,0
295916,0
295918,0
295919,1
295921,0
295923,0
295924,0
295925,0
295929,1
295932,1
295934,0
295935,0
295936,0
295937,0
295942,0
295943,0
295945,0
295949,1
295950,1
295954,1
295955,0
295957,0
295958,0
295961,0
295965,0
295966,0
295968,0
295971,0
295972,0
295975,0
295977,0
295978,0
295979,0
295980,0
295982,1
295983,1
295985,0
295989,1
295993,0
295994,0
295996,0
295997,1
295998,0
295999,0
296002,0
296003,0
296009,0
296010,0
296011,0
296012,0
296013,0
296019,0
296022,0
296024,0
296025,1
296029,0
296030,0
296032,0
296033,0
296039,1
296043,0
296044,1
296048,0
296049,1
296050,0
296052,0
296058,1
296061,1
296062,0
296063,0
296064,0
296066,0
296067,0
296068,0
296069,0
296072,0
296075,0
296077,0
296078,1
296079,1
296080,1
296082,0
296083,1
296084,0
296089,1
296091,0
296092,0
296094,0
296097,0
296098,0
296099,1
296100,0
296108,0
296111,0
296112,1
296113,0
296115,1
296119,0
296120,0
296121,0
296124,0
296128,0
296133,1
296135,0
296136,0
296137,0
296139,0
296147,0
296150,0
296151,0
296154,1
296157,1
296160,0
296162,0
296163,0
296165,1
296168,1
296170,0
296173,1
296174,0
296176,1
296177,1
296179,0
296182,0
296184,0
296188,0
296191,1
296192,0
296194,0
296195,0
296199,1
296200,1
296205,0
296210,0
296212,0
296214,0
296217,0
296219,0
296222,0
296223,0
296224,0
296227,0
296228,0
296230,1
296235,0
296240,0
296242,0
296243,0
296246,0
296249,0
296254,0
296255,0
296256,0
296261,0
296267,1
296271,0
296272,0
296274,1
296275,0
296277,0
296278,0
296282,1
296285,0
296289,0
296292,0
296294,0
296296,0
296298,0
296306,0
296307,1
296308,0
296309,0
296310,1
296312,0
296314,0
296315,0
296324,0
296325,0
296327,0
296330,0
296336,1
296338,0
296340,0
296343,0
296345,0
296346,0
296349,0
296351,0
296353,0
296354,0
296355,0
296362,0
296363,1
296364,0
296366,0
296373,0
296375,0
296378,0
296379,1
296380,0
296383,0
296391,0
296393,1
296394,0
296395,0
296396,0
296398,0
296399,0
296402,0
296410,0
296411,0
296414,0
296415,0
296417,0
296418,0
296419,0
296420,0
296421,0
296424,0
296426,0
296427,0
296428,0
296432,0
296437,0
296440,0
296441,0
296448,0
296451,0
296452,0
296454,0
296456,0
296457,0
296458,0
296459,0
296461,0
296462,1
296465,0
296466,0
296467,0
296468,0
296469,0
296470,0
296472,0
296477,1
296478,0
296479,1
296481,0
296483,0
296484,0
296485,0
296486,0
296491,0
296492,0
296496,1
296497,1
296498,1
296501,0
296504,0
296507,0
296510,0
296518,0
296519,1
296522,0
296523,0
296528,0
296533,0
296537,0
296538,1
296540,0
296541,0
296542,0
296544,1
296546,0
296547,0
296550,0
296552,1
296553,0
296556,0
296560,0
296566,0
296569,1
296570,0
296572,0
296573,1
296574,0
296576,0
296581,0
296583,0
296586,0
296587,0
296588,1
296591,1
296592,0
296593,0
296594,0
296599,0
296602,0
296603,1
296606,0
296609,1
296612,0
296615,0
296621,1
296625,0
296626,1
296628,0
296630,0
296633,0
296635,1
296638,0
296639,0
296641,1
296647,0
296652,1
296656,0
296658,0
296663,0
296666,0
296667,0
296668,0
296669,0
296677,0
296678,0
296679,1
296682,0
296683,0
296686,0
296687,1
296691,0
296692,0
296694,0
296696,1
296703,0
296705,0
296706,0
296709,1
296712,0
296716,0
296719,0
296721,0
296723,0
296725,0
296726,0
296727,0
296729,0
296730,0
296733,1
296736,0
296739,0
296740,0
296741,0
296743,0
296744,1
296745,1
296746,0
296747,0
296750,1
296754,0
296758,0
296763,0
296764,0
296766,0
296769,0
296777,0
296783,0
296787,0
296788,0
296791,0
296792,0
296804,1
296808,0
296809,0
296811,0
296814,1
296817,0
296818,0
296820,0
296821,1
296823,1
296824,1
296826,0
296831,0
296835,1
296836,1
296837,1
296839,0
296841,0
296842,0
296844,0
296846,0
296849,1
296850,0
296852,0
296853,1
296859,0
296862,0
296863,0
296867,0
296875,0
296876,1
296880,0
296884,0
296888,0
296895,1
296896,0
296900,0
296902,0
296903,0
296904,0
296908,0
296912,0
296915,0
296916,0
296917,0
296919,1
296924,0
296931,0
296932,0
296933,0
296934,0
296941,0
296943,0
296947,1
296948,0
296949,0
296952,1
296957,0
296968,0
296974,1
296979,1
296980,0
296983,0
296987,1
296989,0
296990,0
296994,1
296997,0
296999,1
297001,0
297003,0
297005,0
297007,0
297008,0
297010,0
297012,0
297016,1
297017,0
297021,0
297026,0
297027,0
297028,0
297031,0
297035,0
297037,0
297040,1
297042,0
297043,0
297045,0
297047,0
297048,0
297049,0
297050,0
297052,1
297056,0
297063,0
297065,1
297068,0
297070,0
297071,1
297073,0
297074,0
297077,0
297078,0
297080,1
297084,0
297088,0
297089,1
297091,0
297094,1
297097,0
297098,0
297100,0
297102,1
297104,0
297117,0
297118,0
297119,0
297123,1
297130,0
297132,1
297135,0
297145,0
297147,0
297148,0
297151,1
297153,1
297156,0
297161,0
297167,0
297170,0
297173,0
297175,0
297176,0
297180,0
297182,0
297188,0
297189,1
297192,0
297195,0
297196,0
297200,0
297204,0
297206,0
297207,0
297208,0
297213,0
297215,1
297219,1
297220,1
297221,0
297222,0
297226,0
297228,0
297232,1
297236,1
297238,0
297246,0
297248,0
297249,0
297252,0
297257,0
297258,0
297267,0
297268,0
297278,0
297279,0
297280,0
297281,0
297283,0
297284,0
297286,0
297293,1
297295,0
297298,0
297299,1
297300,0
297301,1
297304,0
297306,1
297307,0
297309,0
297310,1
297311,1
297313,0
297314,0
297317,1
297320,0
297321,0
297322,1
297323,0
297325,1
297327,0
297329,0
297333,0
297340,0
297341,0
297345,1
297354,0
297356,0
297362,0
297365,0
297366,0
297373,0
297374,0
297376,0
297377,0
297379,1
297380,0
297382,0
297388,0
297389,0
297391,0
297393,1
297394,0
297395,0
297396,1
297397,0
297399,0
297400,1
297401,0
297402,0
297403,0
297405,1
297411,1
297413,0
297427,0
297428,0
297429,0
297436,0
297437,1
297440,0
297453,1
297455,0
297457,1
297459,0
297460,0
297461,0
297464,0
297469,0
297471,0
297475,1
297477,0
297479,0
297481,0
297483,0
297485,0
297486,0
297488,0
297489,0
297490,0
297494,0
297495,0
297496,0
297498,0
297499,0
297500,0
297505,0
297511,0
297512,1
297513,0
297514,0
297519,0
297521,0
297523,0
297529,0
297531,0
297537,0
297539,1
297541,0
297546,0
297548,0
297552,0
297554,1
297557,0
297559,0
297564,1
297566,0
297567,1
297575,0
297576,0
297577,0
